user_id,sessions,events,views,carts,purchases,revenue,first_seen,last_seen,segment
513263221,4,20,20,0,0,0.0,2019-11-01 00:12:38+00:00,2019-11-01 02:47:16+00:00,Browsers
513264784,2,6,6,0,0,0.0,2019-11-01 02:42:53+00:00,2019-11-01 02:47:58+00:00,Browsers
513266373,1,1,1,0,0,0.0,2019-11-01 02:03:29+00:00,2019-11-01 02:03:29+00:00,Browsers
513266555,1,15,15,0,0,0.0,2019-11-01 00:54:20+00:00,2019-11-01 01:08:10+00:00,Browsers
513266660,1,3,3,0,0,0.0,2019-11-01 02:28:10+00:00,2019-11-01 02:35:23+00:00,Browsers
513268148,2,19,19,0,0,0.0,2019-11-01 01:59:00+00:00,2019-11-01 02:29:50+00:00,Browsers
513268804,1,3,3,0,0,0.0,2019-11-01 01:37:02+00:00,2019-11-01 02:23:24+00:00,Browsers
513269322,1,1,1,0,0,0.0,2019-11-01 02:11:49+00:00,2019-11-01 02:11:49+00:00,Browsers
513270035,1,2,2,0,0,0.0,2019-11-01 02:06:36+00:00,2019-11-01 02:07:17+00:00,Browsers
513270863,1,2,2,0,0,0.0,2019-11-01 00:46:10+00:00,2019-11-01 00:47:08+00:00,Browsers
513271838,1,1,1,0,0,0.0,2019-11-01 01:51:14+00:00,2019-11-01 01:51:14+00:00,Browsers
513271911,1,7,6,0,1,34.75,2019-11-01 02:37:54+00:00,2019-11-01 02:40:21+00:00,High-value users (purchasers)
513274173,1,1,1,0,0,0.0,2019-11-01 01:50:12+00:00,2019-11-01 01:50:12+00:00,Browsers
513274646,1,4,4,0,0,0.0,2019-11-01 01:50:00+00:00,2019-11-01 01:53:08+00:00,Browsers
513275143,1,1,1,0,0,0.0,2019-11-01 01:51:17+00:00,2019-11-01 01:51:17+00:00,Browsers
513275320,1,1,1,0,0,0.0,2019-11-01 01:47:45+00:00,2019-11-01 01:47:45+00:00,Browsers
513276351,1,14,14,0,0,0.0,2019-11-01 01:26:36+00:00,2019-11-01 02:18:39+00:00,Browsers
513277928,2,5,3,1,1,29.58,2019-11-01 01:24:11+00:00,2019-11-01 02:14:32+00:00,High-value users (purchasers)
513278388,1,1,1,0,0,0.0,2019-11-01 02:05:40+00:00,2019-11-01 02:05:40+00:00,Browsers
513279053,1,1,1,0,0,0.0,2019-11-01 02:31:49+00:00,2019-11-01 02:31:49+00:00,Browsers
513279944,1,2,2,0,0,0.0,2019-11-01 01:02:30+00:00,2019-11-01 01:03:40+00:00,Browsers
513280611,1,1,1,0,0,0.0,2019-11-01 02:30:30+00:00,2019-11-01 02:30:30+00:00,Browsers
513281952,1,6,6,0,0,0.0,2019-11-01 01:40:09+00:00,2019-11-01 01:44:27+00:00,Browsers
513282371,1,3,3,0,0,0.0,2019-11-01 02:18:26+00:00,2019-11-01 02:20:40+00:00,Browsers
513285919,1,2,2,0,0,0.0,2019-11-01 02:31:03+00:00,2019-11-01 02:31:50+00:00,Browsers
513286641,1,1,1,0,0,0.0,2019-11-01 02:48:08+00:00,2019-11-01 02:48:08+00:00,Browsers
513290235,1,7,7,0,0,0.0,2019-11-01 02:33:47+00:00,2019-11-01 02:39:31+00:00,Browsers
513291080,1,1,1,0,0,0.0,2019-11-01 01:57:49+00:00,2019-11-01 01:57:49+00:00,Browsers
513291120,1,22,22,0,0,0.0,2019-11-01 02:38:24+00:00,2019-11-01 02:47:59+00:00,Browsers
513291532,2,38,38,0,0,0.0,2019-11-01 01:36:26+00:00,2019-11-01 02:13:47+00:00,Browsers
513292316,1,1,1,0,0,0.0,2019-11-01 02:20:59+00:00,2019-11-01 02:20:59+00:00,Browsers
513292566,1,3,3,0,0,0.0,2019-11-01 02:45:50+00:00,2019-11-01 02:47:12+00:00,Browsers
513293332,1,2,2,0,0,0.0,2019-11-01 01:40:38+00:00,2019-11-01 01:41:07+00:00,Browsers
513295902,1,4,4,0,0,0.0,2019-11-01 00:21:31+00:00,2019-11-01 00:22:20+00:00,Browsers
513296244,1,21,21,0,0,0.0,2019-11-01 02:35:47+00:00,2019-11-01 02:46:02+00:00,Browsers
513296635,1,4,4,0,0,0.0,2019-11-01 02:17:19+00:00,2019-11-01 02:19:27+00:00,Browsers
513296780,1,1,1,0,0,0.0,2019-11-01 02:47:22+00:00,2019-11-01 02:47:22+00:00,Browsers
513298441,1,4,4,0,0,0.0,2019-11-01 01:06:45+00:00,2019-11-01 01:08:58+00:00,Browsers
513300431,1,2,2,0,0,0.0,2019-11-01 02:18:31+00:00,2019-11-01 02:19:36+00:00,Browsers
513301479,1,1,1,0,0,0.0,2019-11-01 02:27:00+00:00,2019-11-01 02:27:00+00:00,Browsers
513302081,1,1,1,0,0,0.0,2019-11-01 01:32:39+00:00,2019-11-01 01:32:39+00:00,Browsers
513303849,1,5,5,0,0,0.0,2019-11-01 02:02:59+00:00,2019-11-01 02:15:00+00:00,Browsers
513304436,1,4,4,0,0,0.0,2019-11-01 00:49:05+00:00,2019-11-01 00:51:05+00:00,Browsers
513305620,1,1,1,0,0,0.0,2019-11-01 02:33:39+00:00,2019-11-01 02:33:39+00:00,Browsers
513308441,1,1,1,0,0,0.0,2019-11-01 02:44:38+00:00,2019-11-01 02:44:38+00:00,Browsers
513308535,1,1,1,0,0,0.0,2019-11-01 01:31:07+00:00,2019-11-01 01:31:07+00:00,Browsers
513309114,1,3,3,0,0,0.0,2019-11-01 01:45:26+00:00,2019-11-01 01:46:44+00:00,Browsers
513311482,2,7,7,0,0,0.0,2019-11-01 00:50:15+00:00,2019-11-01 00:57:12+00:00,Browsers
513312735,1,14,14,0,0,0.0,2019-11-01 02:06:44+00:00,2019-11-01 02:12:21+00:00,Browsers
513313453,2,13,13,0,0,0.0,2019-11-01 01:36:25+00:00,2019-11-01 02:17:33+00:00,Browsers
513315828,1,3,3,0,0,0.0,2019-11-01 01:33:30+00:00,2019-11-01 01:38:28+00:00,Browsers
513316527,1,1,1,0,0,0.0,2019-11-01 01:32:39+00:00,2019-11-01 01:32:39+00:00,Browsers
513316589,1,5,5,0,0,0.0,2019-11-01 02:44:00+00:00,2019-11-01 02:46:16+00:00,Browsers
513317358,1,1,1,0,0,0.0,2019-11-01 02:30:55+00:00,2019-11-01 02:30:55+00:00,Browsers
513317790,1,4,4,0,0,0.0,2019-11-01 00:52:59+00:00,2019-11-01 00:55:03+00:00,Browsers
513318152,1,1,1,0,0,0.0,2019-11-01 00:14:35+00:00,2019-11-01 00:14:35+00:00,Browsers
513319041,1,3,3,0,0,0.0,2019-11-01 00:40:00+00:00,2019-11-01 00:40:41+00:00,Browsers
513319676,1,2,2,0,0,0.0,2019-11-01 02:47:03+00:00,2019-11-01 02:47:55+00:00,Browsers
513320225,1,1,1,0,0,0.0,2019-11-01 02:47:52+00:00,2019-11-01 02:47:52+00:00,Browsers
513320653,1,2,2,0,0,0.0,2019-11-01 02:45:38+00:00,2019-11-01 02:46:05+00:00,Browsers
513321762,1,2,2,0,0,0.0,2019-11-01 02:27:32+00:00,2019-11-01 02:27:57+00:00,Browsers
513323240,1,2,1,0,1,10.31,2019-11-01 02:14:14+00:00,2019-11-01 02:14:47+00:00,High-value users (purchasers)
513323685,1,9,9,0,0,0.0,2019-11-01 00:55:18+00:00,2019-11-01 00:58:21+00:00,Browsers
513323951,2,10,10,0,0,0.0,2019-11-01 00:23:53+00:00,2019-11-01 00:37:59+00:00,Browsers
513324197,1,5,5,0,0,0.0,2019-11-01 01:00:15+00:00,2019-11-01 01:05:52+00:00,Browsers
513325558,1,2,2,0,0,0.0,2019-11-01 02:11:47+00:00,2019-11-01 02:12:54+00:00,Browsers
513325634,1,3,3,0,0,0.0,2019-11-01 00:44:55+00:00,2019-11-01 00:45:37+00:00,Browsers
513326841,1,2,2,0,0,0.0,2019-11-01 02:18:18+00:00,2019-11-01 02:19:21+00:00,Browsers
513326927,1,1,1,0,0,0.0,2019-11-01 02:07:23+00:00,2019-11-01 02:07:23+00:00,Browsers
513327078,1,2,2,0,0,0.0,2019-11-01 02:27:18+00:00,2019-11-01 02:27:46+00:00,Browsers
